juv_other_count,score_text,priors_count,juv_misd_count,juvenile_total,sex,age_cat,id,c_charge_degree,two_year_recid,juv_fel_count,age_in_months,race,prior_offenses,age,decile_score
0,Low,1.0,0,0.0,Male,25 - 45,9207,M,0,0.0,300.0,African-American,1.0,25.0,2
3,High,14.0,1,4.0,Male,25 - 45,2376,F,1,0.0,312.0,African-American,14.0,26.0,9
0,Low,2.0,0,0.0,Male,Greater than 45,6323,M,1,0.0,696.0,Caucasian,2.0,58.0,1
0,Low,7.0,0,0.0,Male,Greater than 45,10774,F,1,0.0,564.0,African-American,7.0,47.0,1
0,Low,4.0,0,0.0,Female,Greater than 45,2690,F,1,0.0,636.0,Caucasian,4.0,53.0,1
0,Medium,6.0,0,0.0,male,25 - 45,9616,F,0,0.0,324.0,African-American,6.0,27.0,5
0,Low,0.0,0,0.0,Male,25 - 45,3941,M,0,0.0,444.0,Caucasian,0.0,37.0,3
0,Low,8.0,0,0.0,Male,25 - 45,7994,F,1,0.0,444.0,Hispanic,8.0,37.0,2
0,High,9.0,0,0.0,Male,25 - 45,66,Misdemeanor,1,0.0,300.0,Caucasian,9.0,25.0,10
0,Low,,0,0.0,Male,Greater than 45,8313,F,1,0.0,672.0,Other,,56.0,2
0,Low,0.0,0,0.0,Female ,Greater than 45,4061,M,0,0.0,624.0,Caucasian,0.0,52.0,1
0,Low,1.0,0,0.0,Male,25 - 45,3652,F,1,0.0,336.0,African-American,1.0,28.0,4
0,Medium,1.0,0,0.0,Female,25 - 45,10546,M,0,0.0,312.0,CAUCASIAN,1.0,26.0,6
0,Medium,3.0,0,0.0,Male,25 - 45,7288,F,1,0.0,396.0,African-American,3.0,33.0,6
0,low,2.0,0,0.0,Male,25 - 45,7944,M,0,0.0,432.0,Caucasian,2.0,36.0,1
0,Medium,0.0,0,0.0,Male,Less than 25,10045,,1,0.0,252.0, African-American,0.0,21.0,6
0,Low,0.0,0,0.0,Male,25 - 45,4029,M,1,0.0,336.0,Hispanic,0.0,28.0,2
0,High,0.0,0,0.0,male,Greater than 45,8359,F,1,0.0,576.0,Caucasian,0.0,48.0,8
0,MEDIUM,3.0,0,0.0,Male,25 - 45,6649,M,1,0.0,492.0,Caucasian,3.0,41.0,5
0,High,15.0,0,0.0,Male,Greater than 45,8062,F,1,0.0,612.0,African-American,15.0,51.0,8
0,Low,1.0,0,0.0,Male,Greater than 45,6982,F,1,0.0,708.0,Hispanic,1.0,59.0,2
0,Medium,2.0,0,0.0,Female,Less than 25,758,F,1,0.0,264.0,Hispanic,2.0,22.0,5
0,Low,0.0,0,0.0,Female,25 - 45,8819,F,0,0.0,348.0,Other,0.0,29.0,3
0,Low,0.0,0,0.0,Male,25 - 45,5692,M,1,0.0,480.0,Caucasian,0.0,40.0,1
3,high,11.0,2,5.0,Male,25 - 45,8834,F,1,0.0,396.0,African-American,11.0,33.0,8
0,Medium,0.0,0,0.0,Female,25 - 45,9729,F,1,0.0,468.0,African-American,0.0,39.0,5
0,Medium,2.0,0,0.0,Male,Less than 25,2677,F,0,0.0,264.0,Caucasian,2.0,22.0,5
0,Low,1.0,0,0.0,Male,25 - 45,10357,F,0,0.0,432.0,Caucasian,1.0,36.0,2
0,Medium,6.0,0,0.0,Male,Less than 25,1976,F,1,0.0,276.0,Caucasian,6.0,23.0,5
1,Low,0.0,0,1.0,Male,25 - 45,9693,F,0,0.0,312.0,Hispanic,0.0,26.0,2
2,Medium,0.0,0,2.0,Male,Less than 25,1143,F,1,0.0,240.0,African-American,0.0,20.0,5
0,Low,1.0,0,0.0,Male,25 - 45,4928,F,0,0.0,300.0,Other,1.0,25.0,3
0,Low,3.0,0,0.0,Male,25 - 45,1575,M,1,0.0,336.0,African-American,3.0,28.0,3
0,Low,,0,0.0,Male,Greater than 45,10329,M,0,0.0,636.0,-,,53.0,1
0,Medium,1.0,0,0.0,male,25 - 45,6296,m,1,0.0,372.0,African-American,1.0,31.0,5
0,Low,0.0,0,0.0,FEMALE,25 - 45,3411,F,0,0.0,324.0,CAUCASIAN,0.0,27.0,2
0,Medium,0.0,0,0.0,MALE,Less than 25,8222,F,1,0.0,252.0,Caucasian,0.0,21.0,5
0,Low,0.0,0,0.0,Male,Greater than 45,5505,F,0,0.0,720.0,African-American,0.0,60.0,1
0,low,0.0,0,0.0,Male,25 - 45,7618,F,0,0.0,384.0,Other,0.0,32.0,1
0,Low,0.0,0,0.0,Female,Greater than 45,10443,m,0,0.0,540.0,Hispanic,0.0,45.0,1
0,Medium,1.0,0,0.0,Male,25 - 45,7234,F,0,0.0,444.0,?,1.0,37.0,5
0,Low,0.0,0,0.0,Male,25 - 45,3192,M,0,0.0,444.0,Caucasian,0.0,37.0,1
2,Medium,4.0,0,7.0,Male,Less than 25,9604,,1,5.0,216.0,African-American,4.0,18.0,5
0,Low,0.0,0,0.0,Male,Greater than 45,5985,M,0,0.0,780.0,Caucasian,0.0,65.0,1
0,High,3.0,1,1.0,Male,25 - 45,9826,F,1,0.0,348.0,African-American,3.0,29.0,10
0,Low,10.0,0,1.0,Male,25 - 45,9600,F,1,1.0,456.0,Caucasian,10.0,38.0,4
0,Medium,1.0,0,0.0,Male,Less than 25,10193,M,0,0.0,,African-American,1.0,,5
1,High,4.0,0,2.0,Male,25 - 45,454,M,1,1.0,324.0,African-American,4.0,27.0,8
0,Low,2.0,0,0.0,MALE,25 - 45,8151,M,0,0.0,492.0,Hispanic,2.0,41.0,2
0,Low,1.0,0,0.0,Male,Less than 25,3854,Felony,1,0.0,264.0,African-American,1.0,22.0,3
0,High,5.0,0,0.0,Female,25 - 45,9811,F,1,0.0,300.0,-,5.0,25.0,9
0,Medium,3.0,0,0.0,Male,25 - 45,10652,Misdemeanor,1,0.0,396.0,African-American,3.0,33.0,6
0,Low,3.0,0,0.0,Male,Greater than 45,7726,M,0,0.0,,Caucasian,3.0,,2
0,High,11.0,0,1.0,Male,25 - 45,4014,F,1,1.0,408.0,African-American,11.0,34.0,8
0,high,6.0,0,0.0,Male,25 - 45,7587,M,1,0.0,372.0,African-American,6.0,31.0,10
0,Medium,11.0,0,0.0, Male,25 - 45,9436,F,1,0.0,324.0,African-American,11.0,27.0,7
0,High,12.0,0,0.0,Male,Greater than 45,9788,Felony,0,0.0,660.0,African-American,12.0,55.0,8
0,Low,,0,0.0,Female,Greater than 45,8112,M,0,0.0,660.0,African-American,,55.0,1
0,Medium,2.0,0,0.0,Female,25 - 45,1780,F,0,0.0,420.0,African-American,2.0,35.0,5
0,High,6.0,0,0.0,Male,25 - 45,6160,F,1,0.0,348.0,African-American,6.0,29.0,8
0,Low,0.0,0,0.0,Male,Greater than 45,2990,M,0,0.0,660.0,Caucasian,0.0,55.0,1
0,Low,,0,0.0,Male,Greater than 45,3860,M,0,0.0,636.0,Caucasian,,53.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,6685,M,0,0.0,528.0,African-American,0.0,44.0,5
0,High,0.0,0,0.0,Female,25 - 45,4404,F,1,0.0,336.0,African-American,0.0,28.0,10
0,High,0.0,0,0.0,Male,Less than 25,9670,f,0,0.0,276.0,Caucasian,0.0,23.0,2
0,Medium,4.0,0,0.0,Female,25 - 45,8483,F,0,0.0,360.0,African-American,4.0,30.0,5
0,Low,1.0,0,0.0,Male,25 - 45,9753,M,0,0.0,372.0,Other,1.0,31.0,1
0,Medium,1.0,0,0.0,Female,25 - 45,1938,M,0,0.0,528.0,Caucasian,1.0,44.0,5
1,Low,2.0,0,1.0,Male,25 - 45,4032,M,0,0.0,336.0, Caucasian,2.0,28.0,4
0,Low,-,0,0.0,Male,25 - 45,10484,M,0,0.0,348.0,Caucasian,-,29.0,1
0,Low,0.0,0,0.0,Male,25 - 45,7123,M,1,0.0,324.0,African-American,0.0,27.0,2
0,Low,0.0,0,0.0,Female,25 - 45,1242,Misdemeanor,1,0.0,444.0,Other,0.0,37.0,1
1,Medium,0.0,0,1.0,male,Less than 25,398,F,0,0.0,264.0,Hispanic,0.0,22.0,7
0,Medium,5.0,0,0.0,Male,Greater than 45,10084,F,0,0.0,552.0,Caucasian,5.0,46.0,5
0,Low,1.0,0,0.0,Male,25 - 45,6979,M,0,0.0,336.0,Caucasian,1.0,28.0,2
0,Medium,11.0,0,0.0,Male,25 - 45,5551,F,0,0.0,456.0,African-American,11.0,38.0,6
0,Low,0.0,0,0.0,Male,25 - 45,1848,F,1,0.0,528.0, Caucasian,0.0,44.0,2
0,Low,2.0,0,0.0,Female,25 - 45,3345,F,0,0.0,408.0,Caucasian,2.0,34.0,3
0,Low,6.0,0,0.0,Male,25 - 45,2276,M,0,0.0,444.0,Other,6.0,37.0,1
0,Low,1.0,0,0.0,Female,Greater than 45,6883,M,0,0.0,648.0,Caucasian,1.0,54.0,2
0,Low,3.0,0,0.0,Male,Greater than 45,4888,F,0,0.0,708.0,African-American,3.0,59.0,3
0,Low,,0,0.0,Male,Greater than 45,9428,M,0,0.0,624.0,Caucasian,,52.0,2
0,Low,3.0,0,0.0,Male,Greater than 45,3855,Misdemeanor,0,0.0,720.0,Caucasian,3.0,60.0,1
0,Low,1.0,0,0.0,Male,Greater than 45,1069,F,0,0.0,636.0,Caucasian,1.0,53.0,1
0,High,2.0,0,0.0,Male,Less than 25,7825,F,1,0.0,276.0,African-American,2.0,23.0,8
0,Low,1.0,0,0.0,Male,25 - 45,932,M,0,0.0,516.0,-,1.0,43.0,1
0,Low,3.0,0,0.0,MALE,25 - 45,5176,M,0,0.0,324.0,African-American,3.0,27.0,2
0,Medium,-,0,0.0,Male,25 - 45,2654,M,0,0.0,324.0,African-American,-,27.0,7
0,Low,2.0,0,0.0,Female,Less than 25,6123,F,0,0.0,264.0,Caucasian,2.0,22.0,3
0,Low,2.0,0,0.0,Male,25 - 45,6774,M,0,0.0,456.0,Hispanic,2.0,38.0,2
0,Medium,1.0,0,0.0,Female,25 - 45,10052,F,0,0.0,504.0,African-American,1.0,42.0,5
0,Low,,0,0.0,Female,Greater than 45,756,M,0,0.0,708.0,Caucasian,,59.0,1
0,High,8.0,0,0.0,Male,25 - 45,2933,F,1,0.0,312.0,African-American,8.0,26.0,8
0,Low,N/A,0,0.0,Male,25 - 45,3573,F,0,0.0,504.0,African-American,N/A,42.0,1
0,High,1.0,0,1.0,Male,Less than 25,6732,F,1,1.0,240.0,Caucasian,1.0,20.0,9
0,High,0.0,0,0.0,Male,25 - 45,10606,M,0,0.0,300.0,Caucasian,0.0,25.0,9
0,Low,5.0,0,0.0,Male,25 - 45,1361,M,1,0.0,324.0,African-American,5.0,27.0,3
0,High,5.0,0,0.0,Male,25 - 45,9531,F,1,0.0,312.0,Hispanic,5.0,26.0,9
0,Low,1.0,0,0.0,Male,Less than 25,3957,M,0,0.0,288.0,Hispanic,1.0,24.0,2
0,Low,1.0,0,0.0,Male,Greater than 45,4411,F,0,0.0,600.0,Caucasian,1.0,50.0,3
0,Medium,3.0,0,0.0,Male,Less than 25,4488,F,1,0.0,276.0,Hispanic,3.0,23.0,6
0,Low,3.0,0,0.0,Male,Greater than 45,5738,F,0,,612.0,African-American,3.0,51.0,3
0,Low,1.0,0,0.0,Male,25 - 45,32,M,0,0.0,516.0,Caucasian,1.0,43.0,1
0,High,1.0,0,0.0,Male,Less than 25,5438,,1,0.0,240.0,African-American,1.0,20.0,10
0,Medium,12.0,0,1.0,Male,25 - 45,7770,F,0,1.0,336.0,African-American,12.0,28.0,5
0,Low,0.0,0,0.0,Female,Greater than 45,6267,M,1,0.0,612.0,Caucasian,0.0,51.0,1
0,High,0.0,0,0.0,Female,25 - 45,3170,M,1,,324.0,African-American,0.0,27.0,8
0,MEDIUM,11.0,0,0.0,Male,25 - 45,311,Felony,1,0.0,516.0,Caucasian,11.0,43.0,5
0,High,,0,0.0,Female,Greater than 45,3681,f,0,0.0,624.0,African-American,,52.0,9
0,High,14.0,0,0.0,Female,25 - 45,1737,F,0,0.0,408.0,African-American,14.0,34.0,9
0,Low,0.0,0,0.0,Male,25 - 45,5330,M,1,0.0,348.0,African-American,0.0,29.0,1
0,LOW,1.0,0,0.0,Male,25 - 45,9123,F,0,0.0,468.0,Caucasian,1.0,39.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,3965,M,0,0.0,804.0,Caucasian,0.0,67.0,1
0,High,1.0,0,0.0,Female,Less than 25,5383,F,1,0.0,228.0,African-American,1.0,19.0,9
0,Medium,1.0,0,0.0,Male,25 - 45,5078,F,0,0.0,324.0,African-American,1.0,27.0,7
0,Low,0.0,0,0.0,Female,25 - 45,3666,M,0,0.0,372.0,African-American,0.0,31.0,2
0,Medium,4.0,0,0.0,?,25 - 45,5900,F,0,0.0,384.0,Caucasian,4.0,32.0,5
0,Low,1.0,0,0.0,Male,25 - 45,6949,M,1,0.0,,Caucasian,1.0,,1
0,Low,2.0,0,0.0,Male,Greater than 45,10543,M,1,0.0,612.0,Caucasian,2.0,51.0,1
0,Medium,1.0,0,0.0,Male,Less than 25,1535,,1,0.0,264.0,Hispanic,1.0,22.0,7
0,Low,0.0,0,0.0,Male,25 - 45,1094,f,1,0.0,300.0,Caucasian,0.0,25.0,2
1,Low,1.0,0,1.0, Male,Less than 25,93,F,1,0.0,264.0,-,1.0,22.0,4
1,High,2.0,0,3.0,Male,Less than 25,2048,F,1,2.0,252.0,African-American,2.0,21.0,10
0,Medium,3.0,0,0.0,Male,25 - 45,6321,M,0,0.0,384.0,African-American,3.0,32.0,6
0,Low,0.0,0,0.0,Male,25 - 45,8544,M,1,0.0,348.0,Caucasian,0.0,29.0,1
0,Low,5.0,0,0.0,Male,Greater than 45,9344,F,1,0.0,576.0,African-American,5.0,48.0,4
2,Medium,6.0,0,2.0,Male,25 - 45,2759,m,0,0.0,384.0,Caucasian,6.0,32.0,7
2,Low,0.0,0,2.0,Male,Less than 25,9030,F,0,0.0,240.0,Hispanic,0.0,20.0,3
0,High,3.0,3,3.0,Male,Less than 25,9061,F,1,0.0,240.0,African-American,3.0,20.0,8
3,High,12.0,1,4.0,Male,25 - 45,4643,M,1,0.0,384.0,African-American,12.0,32.0,10
0,Low,1.0,1,1.0,Male,25 - 45,810,M,1,0.0,300.0,African-American,1.0,25.0,3
0,Medium,5.0,0,0.0,Male,25 - 45,6229,M,1,0.0,456.0,Caucasian,5.0,38.0,5
1,High,0.0,0,1.0,Male,Less than 25,5043,F,1,0.0,276.0, Caucasian,0.0,23.0,9
0,Low,17.0,0,0.0,Male,25 - 45,7884,F,1,0.0,468.0,CAUCASIAN,17.0,39.0,2
0,Low,7.0,0,0.0,Female,Greater than 45,3038,M,0,0.0,768.0, Caucasian,7.0,64.0,3
0,High,16.0,1,1.0,Male,25 - 45,1240,F,0,0.0,348.0,African-American,16.0,29.0,10
0,Low,3.0,0,0.0,Female,25 - 45,1821,M,0,0.0,312.0,Caucasian,3.0,26.0,3
0,High,2.0,0,2.0,Male,Less than 25,2019,F,1,2.0,240.0,African-American,2.0,20.0,8
0,Medium,8.0,0,0.0,MALE,25 - 45,8288,F,0,0.0,444.0,African-American,8.0,37.0,5
0,Low,0.0,0,0.0,Male,25 - 45,344,M,0,0.0,492.0,african-american,0.0,41.0,1
0,Low,0.0,0,0.0,Male,Less than 25,7707,F,1,0.0,264.0,Hispanic,0.0,22.0,4
0,Low,5.0,0,0.0,Male,25 - 45,10803,F,0,0.0,408.0,Caucasian,5.0,34.0,1
0,High,0.0,0,0.0,Female,Less than 25,3891,F,1,0.0,252.0,African-American,0.0,21.0,8
0,Low,1.0,0,0.0,Female,Greater than 45,1676,M,0,0.0,648.0,Caucasian,1.0,54.0,3
0,Low,0.0,0,0.0,Male,25 - 45,7651,F,0,0.0,360.0,Other,0.0,30.0,2
0,Medium,10.0,0,0.0,Male,25 - 45,9318,F,1,,360.0,African-American,10.0,30.0,6
0,Medium,1.0,0,0.0,Male,25 - 45,6986,M,0,,432.0,Hispanic,1.0,36.0,5
0,Medium,6.0,0,0.0, Male,25 - 45,265,M,1,0.0,336.0,African American,6.0,28.0,6
0,Medium,5.0,0,0.0,Female,25 - 45,7264,M,1,0.0,396.0,Caucasian,5.0,33.0,6
0,High,0.0,0,0.0,MALE,Less than 25,1131,F,1,0.0,252.0,African-American,0.0,21.0,10
0,Low,0.0,0,0.0,Male,25 - 45,7388,Misdemeanor,0,0.0,384.0,Asian,0.0,32.0,1
1,High,7.0,0,1.0,Male,25 - 45,6094,F,1,0.0,360.0,Caucasian,7.0,30.0,10
0,Low,0.0,0,0.0,Male,Greater than 45,7472,M,0,0.0,960.0,Caucasian,0.0,80.0,1
0,LOW,0.0,0,0.0,Male,Less than 25,1605,M,0,0.0,264.0,Hispanic,0.0,22.0,3
0,High,7.0,0,0.0,Male,25 - 45,8343,F,1,0.0,360.0,Hispanic,7.0,30.0,8
0,medium,0.0,0,0.0,Male,Less than 25,8319,F,1,0.0,276.0,Hispanic,0.0,23.0,5
0,Low,0.0,0,0.0,male,25 - 45,3991,M,0,0.0,348.0,Hispanic,0.0,29.0,2
3,LOW,1.0,0,3.0,Male,Less than 25,9953,f,1,0.0,276.0,African-American,1.0,23.0,3
0,Low,0.0,0,0.0,Female,25 - 45,10243,M,0,0.0,348.0,Hispanic,0.0,29.0,3
0,Medium,5.0,0,0.0,Male,25 - 45,1849,F,1,,336.0,African-American,5.0,28.0,6
0,High,0.0,0,0.0,Female,Less than 25,9174,F,1,0.0,240.0,Caucasian,0.0,20.0,8
0,Low,1.0,0,0.0,Male,Greater than 45,9937,F,1,0.0,540.0,African-American,1.0,45.0,1
0,Low,0.0,0,0.0,Male,25 - 45,9148,F,0,0.0,360.0,Caucasian,0.0,30.0,3
0,Low,0.0,0,0.0,Female,25 - 45,10270,M,1,0.0,348.0,Hispanic,0.0,29.0,2
4,High,14.0,0,5.0,MALE,25 - 45,7183,F,0,1.0,456.0,African-American,14.0,38.0,8
0,Medium,0.0,0,0.0,Female,25 - 45,8741,f,1,0.0,360.0,Caucasian,0.0,30.0,6
0,Medium,4.0,0,0.0,Male,25 - 45,9072,M,1,0.0,444.0,African-American,4.0,37.0,7
0,Low,5.0,0,0.0,Female,25 - 45,8475,F,0,0.0,384.0,Caucasian,5.0,32.0,2
0,Low,1.0,0,0.0,Male,Less than 25,113,M,1,0.0,264.0,African-American,1.0,22.0,3
0,High,0.0,0,0.0,Male,Less than 25,9506,Misdemeanor,1,0.0,288.0,African-American,0.0,24.0,9
0,Low,8.0,0,0.0, Male,Greater than 45,5360,F,0,0.0,624.0,Caucasian,8.0,52.0,2
0,Low,0.0,0,0.0,Male,Greater than 45,10300,M,0,0.0,672.0,CAUCASIAN,0.0,56.0,1
0,Medium,-,0,0.0,Male,25 - 45,4403,F,0,0.0,480.0,African-American,-,40.0,7
0,Low,1.0,0,0.0,Male,Greater than 45,3963,F,0,0.0,588.0,Caucasian,1.0,49.0,1
0,High,9.0,0,0.0,Male,25 - 45,1791,F,1,0.0,336.0,African-American,9.0,28.0,8
0,Medium,3.0,0,0.0,Male,25 - 45,6322,F,1,0.0,348.0,Caucasian,3.0,29.0,6
0,Low,1.0,0,0.0,Female,25 - 45,9979,M,0,0.0,408.0,Caucasian,1.0,34.0,1
0,Low,2.0,0,0.0,Male,25 - 45,9434,F,0,0.0,420.0,African-American,2.0,35.0,1
0,Low,,0,0.0,Male,Greater than 45,7672,M,0,,564.0,Other,,47.0,1
0,Medium,9.0,0,0.0,Female,25 - 45,7766,F,1,0.0,372.0,Caucasian,9.0,31.0,7
0,Medium,0.0,0,0.0,Female,Less than 25,2828,,1,0.0,-36.0,African-American,0.0,-3.0,7
0,High,2.0,2,2.0,Male,Less than 25,523,F,1,0.0,228.0,African-American,2.0,19.0,10
1,High,6.0,0,1.0,Male,25 - 45,5952,F,0,0.0,372.0,African-American,6.0,31.0,9
0,Low,2.0,0,0.0,Male,25 - 45,2874,M,1,0.0,396.0,African-American,2.0,33.0,2
0,Low,13.0,0,0.0,Male,25 - 45,5754,F,1,0.0,408.0,-,13.0,34.0,4
0,Low,0.0,0,0.0,Male,25 - 45,3413,F,1,0.0,360.0,Caucasian,0.0,30.0,4
0,Medium,14.0,0,-1.0,Male,Greater than 45,6337,F,0,-1.0,612.0,African-American,14.0,51.0,5
0,Low,2.0,0,0.0,Male,25 - 45,7337,F,0,0.0,,Other,2.0,,1
0,Low,2.0,0,0.0,Male,25 - 45,2034,F,0,0.0,444.0,Caucasian,2.0,37.0,2
0,low,4.0,0,0.0,Female,Greater than 45,3230,Felony,0,0.0,552.0, African-American,4.0,46.0,4
0,Low,1.0,0,0.0,Female,25 - 45,9627,F,1,0.0,348.0,Caucasian,1.0,29.0,4
0,Low,0.0,0,0.0,Male,Less than 25,7699,,1,0.0,288.0,African-American,0.0,24.0,2
0,Low,2.0,0,0.0,Male,25 - 45,9381,M,0,0.0,420.0,Caucasian,2.0,35.0,1
0,Low,0.0,0,0.0,Male,25 - 45,1847,M,0,0.0,504.0,African-American,0.0,42.0,1
0,Low,5.0,0,0.0,Male,25 - 45,7028,f,1,0.0,432.0,Caucasian,5.0,36.0,3
0,Medium,0.0,0,0.0,male,25 - 45,3438,M,1,0.0,312.0,Caucasian,0.0,26.0,6
0,High,16.0,0,0.0,Male,25 - 45,6274,F,1,0.0,336.0,Hispanic,16.0,28.0,10
0,Low,,0,0.0,MALE,Greater than 45,9830,Felony,0,0.0,576.0,Caucasian,,48.0,2
0,medium,0.0,0,0.0,male,25 - 45,2388,F,0,0.0,312.0,Other,0.0,26.0,7
0,High,15.0,0,0.0,Male,Less than 25,6603,F,1,0.0,288.0,African-American,15.0,24.0,9
1,Medium,8.0,0,3.0, Male,25 - 45,7717,F,1,2.0,408.0,African-American,8.0,34.0,7
0,Medium,,0,0.0, Male,Greater than 45,3396,M,0,0.0,564.0,African-American,,47.0,5
0,Low,1.0,0,0.0,Male,Less than 25,4513,,1,0.0,288.0,Other,1.0,24.0,4
0,Low,2.0,0,0.0,Male,25 - 45,10921,M,0,0.0,312.0,African-American,2.0,26.0,2
0,High,19.0,0,0.0,Male,25 - 45,5010,F,1,0.0,456.0,African-American,19.0,38.0,9
0,Medium,8.0,0,0.0,Male,25 - 45,2479,M,1,0.0,372.0,-,8.0,31.0,7
0,High,1.0,0,0.0,Male,Less than 25,3116,F,1,,276.0,AFRICAN-AMERICAN,1.0,23.0,10
0,Low,0.0,0,0.0,Male,Greater than 45,8922,F,0,0.0,756.0,Caucasian,0.0,63.0,1
0,Low,4.0,0,0.0,Male,Greater than 45,2651,M,0,0.0,708.0,African-American,4.0,59.0,2
0,High,11.0,0,0.0,Male,25 - 45,6117,f,1,0.0,444.0,African-American,11.0,37.0,8
0,Medium,5.0,0,0.0,Female,25 - 45,2268,F,0,0.0,300.0,Caucasian,5.0,25.0,7
0,Low,1.0,0,0.0,Male,Less than 25,8435,F,0,0.0,288.0,African-American,1.0,24.0,2
0,High,4.0,0,0.0,Female,Less than 25,2876,,1,0.0,276.0,African-American,4.0,23.0,8
0,Medium,1.0,0,0.0,Female,25 - 45,2182,F,1,0.0,312.0,African-American,1.0,26.0,6
0,High,3.0,0,0.0,Male,25 - 45,3331,F,1,0.0,312.0,African-American,3.0,26.0,10
0,Low,0.0,0,0.0,Female ,25 - 45,1366,M,0,0.0,504.0,Caucasian,0.0,42.0,1
0,Low,14.0,0,0.0,Male,Greater than 45,4564,F,1,0.0,612.0,Other,14.0,51.0,4
0,High,9.0,0,0.0,Male,25 - 45,10346,M,1,0.0,372.0,?,9.0,31.0,8
0,High,3.0,0,0.0,Female,25 - 45,7252,F,1,0.0,312.0,African-American,3.0,26.0,10
0,Medium,0.0,0,0.0,Male,Greater than 45,8570,F,1,0.0,540.0,Caucasian,0.0,45.0,6
0,Low,1.0,0,0.0,Male,Less than 25,5992,M,0,0.0,288.0,African American,1.0,24.0,3
0,Medium,0.0,0,0.0,Female,25 - 45,8473,M,1,0.0,408.0,Caucasian,0.0,34.0,7
0,Low,0.0,0,0.0,male,Less than 25,7920,,0,0.0,264.0,African-American,0.0,22.0,4
0,Medium,8.0,0,0.0,Male,25 - 45,2490,F,1,0.0,444.0,African-American,8.0,37.0,5
0,Low,0.0,0,0.0,Male,Less than 25,3157,F,0,0.0,288.0,Caucasian,0.0,24.0,4
0,Low,6.0,0,0.0,Male,Greater than 45,5973,M,1,0.0,612.0,Caucasian,6.0,51.0,1
0,Low,4.0,0,0.0,Male,25 - 45,356,F,0,0.0,300.0,Hispanic,4.0,25.0,4
0,Low,2.0,0,0.0,Male,25 - 45,8042,M,0,0.0,516.0,Other,2.0,43.0,1
0,Low,0.0,0,0.0,Female,25 - 45,4426,M,0,0.0,516.0,Caucasian,0.0,43.0,2
0,low,0.0,0,0.0,Male,25 - 45,8684,F,0,0.0,360.0,African-American,0.0,30.0,4
0,Low,,0,0.0,Male,Greater than 45,8905,M,0,0.0,624.0,Caucasian,,52.0,1
0,Low,2.0,0,0.0,Female,Greater than 45,9517,f,0,0.0,,Caucasian,2.0,,1
0,Low,13.0,0,0.0,Male,Greater than 45,3687,F,1,0.0,540.0,African-American,13.0,45.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,5596,F,0,0.0,300.0,Caucasian,0.0,25.0,6
2,Low,1.0,0,2.0,Male,Less than 25,4730,F,1,0.0,240.0,Caucasian,1.0,20.0,2
0,High,17.0,0,1.0,Male,25 - 45,8700,F,1,1.0,444.0,African-American,17.0,37.0,9
0,High,12.0,0,0.0,Male,25 - 45,6371,F,1,0.0,444.0,African-American,12.0,37.0,9
0,low,,0,0.0,Male,Greater than 45,7260,F,1,0.0,648.0,Hispanic,,54.0,1
0,Low,3.0,0,0.0,Male,25 - 45,3292,F,0,0.0,456.0,Hispanic,3.0,38.0,4
0,Medium,1.0,0,0.0,male,25 - 45,6208,F,0,0.0,300.0,African-American,1.0,25.0,6
0,Medium,0.0,0,0.0,Male,25 - 45,4255,F,0,,324.0,Caucasian,0.0,27.0,5
0,low,0.0,0,0.0,Female,25 - 45,6763,M,0,0.0,432.0,Caucasian,0.0,36.0,2
0,Medium,9.0,0,0.0,Male,25 - 45,10009,F,1,0.0,348.0,African-American,9.0,29.0,7
0,High,8.0,0,0.0,Male,25 - 45,10511,M,1,0.0,,African-American,8.0,,9
0,LOW,5.0,0,0.0,Male,25 - 45,8164,M,0,,360.0,African-American,5.0,30.0,3
0,High,2.0,0,0.0,MALE,Less than 25,2772,M,1,0.0,276.0,African-American,2.0,23.0,8
0,Medium,5.0,0,0.0,Male,25 - 45,5482,F,1,0.0,360.0,Other,5.0,30.0,5
0,Low,0.0,0,0.0,Male,25 - 45,5882,F,1,0.0,528.0,African-American,0.0,44.0,2
0,High,0.0,0,0.0,Male,Less than 25,3406,M,1,0.0,252.0,-,0.0,21.0,8
0,Medium,17.0,2,2.0,Male,25 - 45,10506,F,1,0.0,324.0,African-American,17.0,27.0,7
0,Low,2.0,0,0.0,Male,25 - 45,7736,F,0,0.0,408.0,African-American,2.0,34.0,3
0,low,5.0,0,0.0,Male,25 - 45,680,F,0,0.0,456.0,African-American,5.0,38.0,3
0,High,1.0,0,0.0,Male,25 - 45,9497,F,0,0.0,468.0,African-American,1.0,39.0,8
0,Low,1.0,0,0.0,Male,25 - 45,8663,F,1,0.0,312.0,Other,1.0,26.0,4
0,High,6.0,0,0.0,Male,25 - 45,9529,F,1,0.0,420.0,African-American,6.0,35.0,8
4,Medium,2.0,0,4.0,Male,Less than 25,9591,,1,0.0,240.0,African-American,2.0,20.0,5
0,High,13.0,0,0.0,Male,25 - 45,7449,F,1,0.0,432.0,African-American,13.0,36.0,9
0,Low,1.0,0,0.0,Male,Greater than 45,10769,M,0,0.0,624.0,Caucasian,1.0,52.0,1
2,High,13.0,2,4.0,Male,25 - 45,9636,F,1,0.0,360.0,African-American,13.0,30.0,10
